url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:36.536059+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:42.458452+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:42.465085+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:42.504414+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:42.510417+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.131800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.139920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.181455+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.220733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-roma-bogota/193667616,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.292157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.299036+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.369365+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.443022+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193680055,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:43.959418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.005080+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.069204+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.081528+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.215192+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.225160+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.248633+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.326445+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192054930,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.911145+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:44.946988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.006782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.080368+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193673763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.146078+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.153118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.272699+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.303366+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.798182+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.843116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193665816,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.913189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.919581+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:45.932395+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.125874+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.135078+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.146697+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.782655+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.789536+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.842887+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:46.939775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:47.049703+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:47.058324+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:47.244856+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:47.747995+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:47.813155+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ingemar-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:47.896374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:48.032653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:48.059037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:48.143909+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-portales-del-norte-bogota/193649937,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 12.500.000 | $ 440.000.000 | $ 5.800.000 | $ 7.995.000 | $ 1.880.000.000 | $ 259.999.999 | $ 13.000.000 | $ 850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 06:39:48.335898+00:00
