url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193743731,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:54.072106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:54.098565+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:54.128797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:54.302225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:54.347354+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:54.969456+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.022974+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193595921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.051319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.080490+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.089905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.096151+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.169668+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.480329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193568244,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:55.879724+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:56.121347+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/193422774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 1.490.000.000 | $ 679.000.000 | $ 1.200.000.000 | $ 1.250.000.000 | $ 510.000.000 | $ 375.000.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-17 18:24:56.161354+00:00
