url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:06.495406+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.677279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.734370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.804114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.925695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.948105+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.967582+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.144787+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.206328+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.438186+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.493363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-siete-de-agosto-bogota/193383411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.847054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193451004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.869026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.984976+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:13.994930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.031631+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.083433+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.142274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.193680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-torca-bogota/193365728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.766982+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193295486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.864467+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.888316+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.915019+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-nueva-autopista-bogota/191610334,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:14.924383+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.041566+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193481556,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.085657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.093174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.152353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.270549+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.754372+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gustavo-restrepo-bogota/193321237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.764262+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.791130+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.804916+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.812168+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:15.967359+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:16.162278+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:16.618449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:16.677629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:16.818958+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:16.851219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193409449,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.021531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.061585+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.475172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.484920+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.535319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193380231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.673192+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.746691+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.831654+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.862180+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.886783+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.894454+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:17.971871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:18.094682+00:00
