url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.316385+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.344247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.397610+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.477888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193476446,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.535863+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.545893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.835063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.084521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.200856+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.451986+00:00
