url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.671695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:11.765917+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:11.805846+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:11.874366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193995610,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.007346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/194017280,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.051987+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/193823701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.083249+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.170658+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.637821+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.645181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.669543+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.979706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194004576,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:12.987367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.117579+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.228886+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.239564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193861216,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.558975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193930208,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.594944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.672341+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:13.694980+00:00
