url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:02.187112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:04.813178+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:04.824424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193875393,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:04.831021+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.035936+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193830025,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.562252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193778990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.643719+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.678068+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.733348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193735084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.771262+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.802935+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:05.832470+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.053219+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-recuerdo-bogota/193829820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.571156+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193830025,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.590753+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.644246+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.655853+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.788401+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.827151+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.922283+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.939879+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.946543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:06.963942+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.629227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.688612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.695962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.724153+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.865260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.935763+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:07.991845+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:08.201071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193651919,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000.000 | $ 1.100.000 | $ 180.000.000 | $ 820.000.000 | $ 1.690.000.000 | $ 7.000.000.000 | $ 850.000.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-17 13:15:08.208152+00:00
