url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/194107785,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:55.827047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194056580,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.256510+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-bibiana-bogota/194150405,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.546300+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-prado-bogota/194064992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.562031+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-bibiana-bogota/194150405,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.572540+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/194018368,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.634040+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193830154,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.648282+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/194105356,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.689238+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-prado-bogota/194064992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.712500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193830154,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.722840+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/194018368,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.733040+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194056580,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:57.743549+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193430630,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.382451+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193430630,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.396293+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193690514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.456687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193690514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.504557+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-nieves-bogota/192103146,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.609721+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-nieves-bogota/192103146,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.630411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193835171,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.733416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193835171,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:58.750228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/192988093,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:59.222197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/194110447,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.200.000 | $ 4.000.000 | $ 315.000.000 | $ 6.200.000 | $ 298.000.000 | $ 450.000.000 | $ 4.700.000 | $ 1.140.000.000 | Desde $ 455.250.000 | Desde $ 368.000.000 | Desde $ 436.999.000 | Desde $ 333.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-25 18:31:59.700730+00:00
