url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:49.285602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.002648+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-cristobal-norte-bogota/193732828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.051082+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-cordoba-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.058641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193664709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.693875+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.711483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.791795+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.861135+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.937772+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-mirandela-bogota/193638834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:55.949165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193639118,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.110471+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.226052+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.600008+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.852420+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cerros-de-niza-bogota/193735325,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.876570+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.889092+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:56.963192+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:57.075809+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:57.145100+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-tunal-bogota/193507234,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:57.211248+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:57.794614+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:57.843488+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:57.985171+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.053412+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.073619+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.083424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.125960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.149589+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.736148+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.746913+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.754649+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.786891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:58.869954+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.105225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193730788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.112558+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-carolina-bogota/193488172,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.155405+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.548960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.805769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.818217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.852764+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.865977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:43:59.977271+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:44:00.050877+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:44:00.499024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:44:00.610164+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:44:00.644773+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:44:00.726536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193592654,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.800.000 | $ 25.000.000 | $ 25.000.000 | $ 280.000.000 | $ 1.000.000 | $ 420.000.000 | $ 130.000.000 | $ 25.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-13 12:44:21.792252+00:00
