url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.097571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.205562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193394790,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.278736+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.392548+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.403322+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.940377+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.947033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.965638+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.008729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.100192+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.186543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193380609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.302995+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.417237+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.424525+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.488116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/192959802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.849450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:57.949039+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:58.071990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:58.167072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:58.291818+00:00
