url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194077537,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:36.586988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194077537,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:36.599422+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/194159869,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:36.618182+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193995764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.548785+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bogota/194084197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.558118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ilarco-bogota/193965392,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.755548+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena/194159098,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.800420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194112287,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.839229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ilarco-bogota/194164961,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.916920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193960278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | $ 1.975.000 | $ 7.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 02:31:37.928463+00:00
