url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/194022085,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:45.270098+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:47.112329+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-central-bogota/194054823,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:47.197500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:47.340625+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:47.774538+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:48.161319+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-navarra-bogota/193863875,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:48.207749+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:48.224654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193804022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:48.339552+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:48.515610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194012637,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:48.878389+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:49.619567+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:49.687612+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193978193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:49.739191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:49.765445+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:50.203947+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:50.217949+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/194064262,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:50.263321+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:50.283632+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-prado-bogota/194064992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:50.636438+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193854738,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:50.953736+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194051212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 445.000.000 | $ 6.100.000 | $ 980.000.000 | $ 980.000.000 | $ 6.400.000 | $ 2.350.000.000 | $ 230.000.000 | $ 1.000.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 801.641.100 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-03 19:23:51.022701+00:00
