url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192473438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:52.462401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193821496,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:53.770056+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:53.848308+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192389173,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:53.890778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-altos-de-bella-suiza-bogota/193984030,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:53.969150+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192999948,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.090402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193734457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.519591+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/194122304,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.554092+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-seminario-bogota/193552591,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.569373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-britalia-bogota/194053589,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.584049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-alta-bogota/194122355,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.803110+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/194043239,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.831988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/194025784,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.867365+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193754524,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:54.950643+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/194055720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:55.476727+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193957962,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:55.512152+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-esmeralda-bogota/194114742,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:55.531308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194055529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:55.576356+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193878288,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:55.902454+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193909094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:55.935352+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lago-gaitan-bogota/193972807,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 1.400.000.000 | $ 240.000.000 | $ 265.000.000 | $ 400.000.000 | $ 1.700.000 | $ 1.000.000.000 | $ 1.700.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 12:27:56.027009+00:00
