url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193172863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.531431+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.579481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.611146+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.618007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.740927+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.910824+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.024530+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.038320+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.409008+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.440404+00:00
