url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194061136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:28.882369+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193979023,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:28.980757+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/191881683,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:28.996747+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.573755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193571239,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.609196+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-ana-bogota/193978009,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.625405+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-el-chico-bogota/191699415,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.640220+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193479972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.655642+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-prado-bogota/194064992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.671295+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193968356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 495.000.000 | $ 430.000.000 | $ 2.000.000 | $ 290.000.000 | $ 289.000.000 | $ 340.000.000 | $ 5.800.000.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 07:20:29.686893+00:00
