url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:07.676280+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.801318+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.840694+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.041509+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.344950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193649989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.488692+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-roma-bogota/193667616,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.581046+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.720453+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.791337+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.806486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.859246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:14.866353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.182352+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.195053+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.303596+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192054930,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.310621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193673763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.331995+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.369650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.451118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193680055,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:15.751487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.010033+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.093897+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.132440+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.141726+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.209371+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193665816,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.216060+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.378887+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.480261+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.859837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.869435+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.907562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.914757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.924157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:16.977982+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:17.097955+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-portales-del-norte-bogota/193649937,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:17.133229+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:17.833148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:17.914936+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:17.931186+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:17.980561+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ingemar-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:18.091236+00:00
