url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355431,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:15.450062+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:15.560282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:15.577174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191874116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:15.584142+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:15.592613+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:15.654709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:16.352202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:16.371853+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-olaya-bogota/193365886,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:16.379792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 670.000.000 | $ 1.700.000.000 | $ 2.411.531 | $ 800.000 | $ 2.500.000 | $ 2.000.000 | $ 650.000.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 06:25:16.408940+00:00
