url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-paredes-bogota/193463441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.978400+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.042987+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.052338+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.062565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.069229+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.214067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.287577+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.349453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193437622,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.824554+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.876781+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.883200+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193472038,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.917360+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:38.923943+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.133535+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.169508+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.258456+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.724540+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.734222+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.752633+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:39.772140+00:00
