url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.484431+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.629941+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.703170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.717295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.746764+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.770009+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.791026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-calleja-baja-bogota/193778729,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:35.255073+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193619138,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:35.311819+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:35.391615+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:35.449263+00:00
