url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.128973+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.136206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193324056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.184733+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.201742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193350523,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.369807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307472,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.377233+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.492979+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.611091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.939115+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.953309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:24.962987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.025115+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.179478+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.198117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.233858+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.491955+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.716724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.778573+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.845846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.956542+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 1.850.000 | $ 18.000.000 | $ 2.600.000 | $ 2.700.000 | $ 8.000.000 | $ 900.000.000 | $ 1.323.864', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 12:11:25.965120+00:00
