url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:37.034796+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:39.219710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:39.458442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:39.923071+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:39.964607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:40.010038+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:40.229370+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:40.266968+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:40.505501+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:40.516080+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:40.622464+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.048642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/194005597,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.118633+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.129254+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.165367+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.248522+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.263431+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.268374+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:41.284121+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.050277+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.284141+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.322678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.333537+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.345141+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.431811+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.452727+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:42.517697+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:43.066366+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:43.082440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194005803,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:43.205620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193857265,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 8.000.000 | $ 4.300.000 | $ 249.000.000 | $ 1.500.000 | $ 524.598.000 | $ 2.000.000 | $ 1.600.000 | $ 130.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-21 13:26:43.214611+00:00
