url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-santander-sur-bogota/193487212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:29.197140+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-samper-mendoza-bogota/194209835,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:29.372784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194210370,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:29.421551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193959288,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.015308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194068106,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.062606+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-mirandela-bogota/194059755,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.103341+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-dorado-bogota/194138393,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.138903+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/194068525,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.157655+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193889957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.254170+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-alcazares-norte-bogota/193860378,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.304807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194162919,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000 | $ 430.000.000 | $ 550.000.000 | $ 830.000.000 | $ 1.480.000.000 | $ 4.000.000 | $ 1.650.000 | $ 1.900.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 19:55:30.409839+00:00
