url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:44.398177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.632721+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.639122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.666124+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.748484+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:50.755565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.483962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.578452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.714010+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.758958+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.783460+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.806262+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.869502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.876296+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.916558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193445533,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:51.925778+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:52.026878+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:52.050461+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:52.056865+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:52.077510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:52.145817+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:52.944857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.087101+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.131799+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.140205+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.168503+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.200700+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.232381+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.286186+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-puente-largo-bogota/193592263,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:53.984808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-roma-bogota/193667616,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:54.215272+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:54.229952+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:54.343885+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 500.000.000 | $ 580.000.000 | $ 158.000.000 | $ 1.600.000 | $ 2.200.000 | $ 795.000.000 | $ 410.000.000 | $ 1.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 00:29:54.580427+00:00
