url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:45.972676+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193762925,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.003436+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.031732+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.082482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.169267+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.306770+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.313789+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.323603+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:46.375577+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 325.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 599.900.000 | $ 689.900.000 | $ 435.000.000 | $ 349.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-10 00:44:47.027118+00:00
