url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.364962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.535177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.808307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193410279,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.852014+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.920247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:06.945627+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.118249+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.169609+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.178194+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.187664+00:00
