url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193979023,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:13.824560+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193632227,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:15.092205+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/191881683,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:15.271059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193758136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:15.391811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193784769,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:15.463144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193809012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:15.490896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.085110+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/10098634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.104498+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/194092296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.239068+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bellavista-bogota/192857922,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.263585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/10393936,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.285547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/194092246,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.316507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193886261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.440518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193995754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:16.480066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-fe-bogota/191068198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.091774+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.107085+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/194056238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.121453+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193070217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.177489+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-paloquemao-bogota/193384565,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.320793+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.335594+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/194019550,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.349997+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-zona-occidental-bogota/193828887,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 15.500.000 | $ 255.000.000 | $ 3.490.000 | $ 3.800.000 | $ 260.000.000 | $ 284.000.000 | $ 605.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 18:32:17.479912+00:00
