url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:14.770081+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:14.827767+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:14.879595+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:14.995352+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:15.012135+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:15.049840+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:15.055946+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-prado-veraniego-bogota/193573486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:15.703570+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:15.722836+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 590.000.000 | $ 1.100.000.000 | $ 605.000.000 | $ 214.000.000 | $ 188.000.000 | $ 47.500.000 | $ 2.300.000 | $ 4.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-10 00:24:15.731906+00:00
