url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:29.773454+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:29.799508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:29.917491+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:29.977077+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.569350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-roma-bogota/193667616,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.602642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.614114+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.633877+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.701184+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.707366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193649989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.819511+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:30.929492+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.418437+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.444866+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.556078+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.567765+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.703520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.722253+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.759682+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:31.777034+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.290530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.298597+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.304973+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.334918+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.538525+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.545413+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.589270+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193634662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:32.606234+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.108909+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.131934+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.162190+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.177067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.203848+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.210337+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.222001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.393959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:33.986641+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.024501+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.051148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.073007+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.170900+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.303192+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193632433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.330262+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.337351+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.913454+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193649806,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:34.920851+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:35.000644+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:35.014003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:35.052976+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:35.087606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:35.110998+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000 | $ 900.000 | $ 1.300.000 | $ 490.000.000 | $ 5.000.000 | $ 1.474.000 | $ 500.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-30 12:32:35.124254+00:00
