url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.270897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.280823+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.289208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193308777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.516384+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.523718+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.585347+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.592940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:22.648802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.125746+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.318670+00:00
