url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/10637934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:03.087547+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-altos-de-bella-suiza-bogota/193481727,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:05.994962+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-oriental-bogota/193337022,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:06.015187+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193412145,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:06.241991+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-santa-barbara-bogota/193299924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.043600+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193708548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.121026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194082291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.267091+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193600519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.394695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-bogota/193917981,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.424119+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193557757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.451930+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193290151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.598686+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-oriental-bogota/193173517,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.620335+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193997276,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.785276+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193606367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:07.857449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193958061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 465.000.000 | $ 4.500.000 | $ 5.300.000 | $ 1.700.000 | $ 2.800.000 | $ 900.000.000 | $ 13.650.000 | $ 1.700.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-10 12:55:08.248644+00:00
