url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/5619173,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:41.677849+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:44.828417+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.229829+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.367858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.383493+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.400950+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.576125+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.605963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.618148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.633301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193866892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.686749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:45.806575+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.285657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.296005+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.302233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.309001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.440943+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.535512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193560521,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.542889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:46.553025+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193869895,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:47.131887+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:47.200888+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:47.256517+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:47.381344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 640.000.000 | $ 360.000.000 | $ 350.000.000 | $ 380.000.000 | $ 650.000.000 | $ 920.000.000 | $ 580.000.000 | $ 880.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 07:51:47.423298+00:00
