url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota-dc-bogota/194006855,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:42.886090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/194268978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:44.059389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:44.098476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-diego-bogota/194261059,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:44.129219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/194264759,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:44.250721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194259165,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:44.277821+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194193995,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:44.918094+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194170295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.199367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194206221,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.217727+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-bibiana-bogota/193007489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.232903+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/193586559,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.252101+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-palermo-bogota/194268753,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.291340+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-emaus-bogota/193997834,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.579936+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194024657,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:45.594308+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-porciuncula-bogota/193930407,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.049065+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/194193700,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.063642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/194097160,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.170923+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-balcones-del-salitre-bogota/194209997,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.224248+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/194105356,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.250334+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-polo-club-bogota/194097872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.311310+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-central-bogota/193709784,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 450.000.000 | $ 315.000.000 | $ 320.000.000 | $ 275.000.000 | $ 6.500.000 | $ 5.700.000.000 | $ 680.000.000 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-17 10:49:46.517203+00:00
