url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:44.982301+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:44.991461+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.099533+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.527597+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193774096,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.718245+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.725443+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.800143+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.811209+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:45.817759+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:46.075928+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:46.111675+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:46.173389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193760108,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:46.563538+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193746164,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:46.689462+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193687683,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 200.000.000 | $ 1.950.000 | $ 850.000.000 | $ 800.000 | $ 7.500.000 | $ 2.400.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 07:12:46.716103+00:00
