url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:47.659589+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:51.644126+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:51.685678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:51.707243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:51.855003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:51.862029+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:51.972245+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193663847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.458128+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.475275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.546717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.568111+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.763222+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.786143+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.807940+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:52.842537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:53.329070+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:53.378154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:53.385181+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 190.000.000 | $ 1.100.000.000 | $ 6.027.168 | $ 3.500.000 | $ 340.000.000 | $ 958.000.000 | $ 462.480.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 18:30:53.456395+00:00
