url,information,date_time
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-chapinero-bogota/193568740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:46:59.876127+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/194260372,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:01.297860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194244387,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:01.393551+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-simon-bogota/194275295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:01.686229+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-central-bogota/193709784,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:01.728574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194244857,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:01.801168+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/194275192,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.476676+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194167730,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.507622+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/194069647,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.620742+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-samper-mendoza-bogota/193680153,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.657024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-esperanza/193932696,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.895020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194251096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.926285+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194270238,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:02.940829+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-oriental-bogota/194250683,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.034544+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/194113787,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.708060+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/194209638,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.745001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-perseverancia-bogota/194086210,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.762989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194145358,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.859909+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/194139659,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.878070+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/194237178,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.904701+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194030618,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 340.000.000 | $ 4.900.000 | $ 2.985.000 | $ 1.100.000 | $ 5.000.000 | $ 4.366.000.000 | $ 1.080.000.000 | $ 300.000.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-18 02:47:03.992007+00:00
