url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:03.985759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193849621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:10.290171+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:10.309650+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:10.418997+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-cortijo-bogota/193691287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.093890+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.274717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193735084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.385377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.506941+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.514085+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.537146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.543974+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.550052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:11.597173+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.057902+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.065064+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.238101+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.280774+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.287652+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.426602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.493209+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.543437+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.584116+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.777166+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.834847+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:12.902953+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.013977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.028849+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.039012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.556194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.614724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.639112+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.750907+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/193833947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.887112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193839019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.915987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193839019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.922171+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.961365+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:13.968083+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193837217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.550396+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.617825+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.688252+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.767871+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.900564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193566665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.906983+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193812195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:14.936068+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.146573+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.165938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.173050+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.231790+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.258425+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.422407+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.467934+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:15.551678+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.990.000 | $ 450.000.000 | $ 7.300.000 | $ 518.000.000 | $ 84.600.000 | $ 810.000.000 | $ 941.800 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 18:44:16.143292+00:00
