url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:38.902694+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.318717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193896563,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.441567+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193739948,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.456948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.493912+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.507147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.568323+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.688675+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:39.711144+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 660.000.000 | $ 155.000.000 | $ 970.000.000 | $ 664.000.000 | $ 1.649.000.000 | $ 1.279.000.000 | $ 984.000.000 | $ 2.989.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-24 07:11:40.099981+00:00
