url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/194062981,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:34.988014+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/194088316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:36.444513+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-luis-bogota/194061916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:36.507340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/194048401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:36.608064+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056657,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:36.668621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056748,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:36.836734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194026883,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.194697+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194049728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.542504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194049728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.555826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193921020,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.568079+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193921020,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.579738+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-virrey-bogota/193544704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.591161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pardo-rubio-bogota/194081646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.708637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pardo-rubio-bogota/194081646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:37.720720+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193685911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.331192+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-contador-bogota/194081091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.391877+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-altos-de-bella-suiza-bogota/194090114,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.418860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193995661,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.430337+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194075528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.562175+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-venecia/193938882,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.631194+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/194051283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.642762+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/194091237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 1.950.000 | $ 9.780.000 | $ 1.600.000.000 | $ 343.850.000 | $ 299.999.999 | $ 255.000.000 | $ 1.760.000.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 01:15:38.809430+00:00
