url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.339459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.349793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193493270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.356393+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.406397+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.413683+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.466706+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.482918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:15.577683+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.284403+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.436356+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.445721+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.452055+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.562727+00:00
