url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/194007300,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:02.099729+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-montevideo-bogota/193145777,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:04.308182+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cantalejo-bogota/194130281,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:04.699254+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/194279276,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:04.841321+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193694754,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:05.334837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194307795,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:05.371004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/194307847,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:05.390209+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/194261694,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:05.472147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/194307824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:05.963576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194191872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:06.302402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194210180,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:06.385682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194307764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:06.536245+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194164888,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:06.554896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192610877,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:06.572223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194307675,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:07.010342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-noroccidente-bogota/193987987,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:07.149578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193299996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:07.273788+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-bogota/194072543,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.000.000 | $ 5.300.000 | $ 650.000.000 | $ 262.000.000 | $ 20.950.000 | $ 270.000.000 | $ 330.000.000 | $ 545.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 02:46:07.684198+00:00
