url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-jose-joaquin-vargas-bogota/10716726,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:36.542256+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maria-cristina-bogota/194012582,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:36.581480+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193933518,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:36.900336+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193979106,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.262327+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193893084,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.414969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193847631,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.649591+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193869895,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.665834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193875557,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.679586+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.820437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-recuerdo-bogota/193698602,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.842073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193977970,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 16.403.074 | $ 1.000.000 | $ 3.427.223 | $ 180.000.000 | $ 8.500.000 | $ 900.000.000 | $ 9.780.000 | $ 2.950.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-17 12:32:37.873664+00:00
