url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.548737+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193774705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.761586+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.836578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.844235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.889008+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.960589+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:24.999565+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:25.162551+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:25.688632+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.400.000 | $ 515.000.000 | $ 1.350.000 | $ 9.900.000 | $ 570.000.000 | $ 2.300.000 | $ 1.900.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 18:36:25.750504+00:00
