url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-mandalay-bogota/10620892,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:22.132635+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-centro-comercial-andino-bogota/194092342,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:23.594177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-miguel-bogota/193673363,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:23.623660+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/194133750,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:23.653359+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-santa-barbara-oriental-bogota/192583045,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:23.669187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/194093684,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:23.894233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755718,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.412749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193886217,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.429682+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/194136702,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.485412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194150433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.625240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/192804336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.651939+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/193766430,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.741444+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/193715872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.763580+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-morato-bogota/193875547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:24.781294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194123292,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.540795+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193845740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.562665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/194150455,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.576402+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-ciudad-salitre-bogota/194150508,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.593244+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194147546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.850997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194129867,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.876632+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/194007390,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.896295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/194149560,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 327.000.000 | $ 510.000.000 | $ 1.700.000 | $ 3.200.000 | $ 2.850.000 | $ 1.000.000 | $ 1.300.000 | $ 327.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 06:44:25.961547+00:00
