url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:10.520595+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:10.679477+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:10.687974+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:10.715303+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:10.733783+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:10.777947+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:11.367025+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:11.401866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:11.410748+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 150.000.000 | $ 3.800.000 | $ 1.900.000 | $ 778.000.000 | $ 1.950.000.000 | $ 640.000.000 | $ 3.100.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 00:24:11.547161+00:00
