url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-ricaurte-bogota/193856224,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:34.787193+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:34.803051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:35.180547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336656,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:35.250458+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:35.261136+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:35.433441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:35.471595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:35.677860+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.075736+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.238664+00:00
