url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:42.828426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.067958+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.102500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.132028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.142333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.727036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.781358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.805849+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.813619+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:49.822753+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.006356+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.057453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.171858+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.662702+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.691130+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.727612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.971596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:50.997223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.008292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-alsacia-bogota/193365740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.053472+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.061109+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.633319+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.649643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.771720+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.818157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.843140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.883310+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.928759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-alta-bogota/193624206,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:51.953103+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.581504+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.609042+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.616694+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.624078+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.676117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.893120+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:52.900658+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.010968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.458548+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.543875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193585718,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.612739+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193595647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.788456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.796532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.809024+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.835232+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-lucia-bogota/193533609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:53.921002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-popular-modelo-bogota/193644280,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:54.468414+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 350.000.000 | $ 620.000.000 | $ 4.000.000 | $ 7.400.000 | $ 280.000.000 | $ 630.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-18 00:25:54.670940+00:00
