url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:08.277695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.451648+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.567174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.674597+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.748267+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193876227,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.788682+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.838321+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.909119+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.920670+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192749953,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:11.935170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.510761+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.543268+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.678245+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.725212+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.746472+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.856209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:12.891212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.027165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.499128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.509486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.524324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.591284+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.608421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.680907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:13.790526+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:14.433720+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193881519,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:14.478826+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:14.691522+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.800.000 | $ 1.500.000 | $ 1.800.000 | $ 850.000.000 | $ 385.000.000 | $ 341.000.000 | $ 1.950.000.000 | $ 1.395.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-05 18:23:14.715422+00:00
