url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/194122278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:57:58.897990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192731109,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:00.817211+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192389173,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:00.832951+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/194055769,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:00.917674+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192699309,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.057736+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lago-gaitan-bogota/193972807,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.651636+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193734457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.731073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/194122304,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.747931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193957962,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.895659+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-britalia-bogota/194053589,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.911457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-seminario-bogota/193552591,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:01.927140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/194043239,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:02.146379+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193754524,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:02.236655+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:02.497605+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-esmeralda-bogota/194114742,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:02.946062+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/194055048,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.112267+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/194055720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.175518+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193909094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.215595+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194055529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.317850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194118733,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.338992+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-simon-bogota/193711424,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.388852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193881519,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 480.000.000 | $ 3.700.000 | $ 311.000.000 | $ 3.100.000 | $ 1.000.000 | $ 4.300.000 | $ 200.500.000 | $ 1.500.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-16 00:58:03.518803+00:00
