url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/194077387,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:31.523840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/194088316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:33.167319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/194087009,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:33.220539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193930543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.019828+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-salazar-gomez-bogota/193911668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.140202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tabora-bogota/193998831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.158581+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-engativa-bogota/194081649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.172622+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-redil-bogota/193949609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.194332+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194086598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.238059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193890341,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.356365+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-benito-bogota/194063194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:34.687270+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194045901,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.211723+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ingles-bogota/194055076,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.343960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belen-bogota/194038850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.362966+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194085860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.442918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estrada-bogota/194020035,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.512613+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-puente-largo-bogota/194049207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.527135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193758807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.562766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-cedros-bogota/194013144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 3.500.000 | $ 255.000.000 | $ 240.000.000 | $ 261.000.000 | $ 455.000.000 | $ 340.000.000 | $ 700.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 18:46:35.885180+00:00
