url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.369858+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.382006+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.463352+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193729372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.679762+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.692024+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.740754+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:31.804676+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.372497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.381128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.502715+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.520913+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.660312+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.713250+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.750460+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:32.772603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193673313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:33.336945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:33.347079+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:33.356431+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:33.385977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000.000 | $ 1.100.000.000 | $ 450.000.000 | $ 520.000.000 | $ 1.750.000 | $ 1.183.600 | $ 1.700.000 | $ 10.512.051', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-11 12:59:33.567019+00:00
