url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.910183+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:51.968397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193670805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.000292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193592654,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.632620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.660357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.707834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.785832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193717217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.925279+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-esmeralda-bogota/193705751,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:52.931877+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.043083+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.054931+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.657072+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.755123+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-cantalejo-bogota/193700185,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.834937+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.856604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 700.000.000 | $ 4.500.000 | $ 180.000.000 | $ 1.500.000.000 | $ 2.600.000 | $ 2.350.000 | $ 447.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 18:29:53.908248+00:00
