url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.125063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.580853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.588121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.610341+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.814710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.934799+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.943380+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.951597+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:38.958043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.422140+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.458508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.477457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.505172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.730423+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.760861+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-porciuncula-bogota/193524200,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.791067+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:39.800288+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.302602+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-suba-bogota/10998911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.343001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.385871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.395227+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cordoba-bogota/193514353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.537469+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.564857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.601666+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:40.607973+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.245495+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.317522+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.428744+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193431777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.457307+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.493319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.512482+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.570819+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:41.785857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.124710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.161357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.168060+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.175855+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.182356+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.424357+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.450731+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-el-contador-bogota/193526513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.487874+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.969209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:42.988977+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.080408+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.088114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.099871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.236262+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.288626+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.299298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.817040+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.861013+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.901693+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 253.000.000 | $ 1.000.000 | $ 548.900.000 | $ 5.400.000 | $ 219.000.000 | $ 750.000 | $ 3.100.000.000 | $ 1.064.600', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 12:16:43.945062+00:00
