url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193694754,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:13.270077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194075195,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:14.579529+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486385,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:14.664930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-aeropuerto-el-dorado-bogota/194081008,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:14.716449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10176808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:14.735131+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:14.757947+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486319,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.362222+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486889,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.405131+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193600995,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.419125+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193486595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.530581+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.684001+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193486663,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.700487+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.747580+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486635,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:15.864034+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-gabriel-bogota/194199269,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.455060+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/194084432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.477722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/194115045,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.492748+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194191872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.559054+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/194117069,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.657724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/194214198,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.680550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/194153838,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.743044+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/194084284,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.120.000 | $ 650.000.000 | $ 475.000.000 | $ 8.000.000 | $ 260.000.000 | $ 260.000.000 | $ 255.000.000 | $ 13.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-08 10:27:16.895908+00:00
