url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194214452,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:13.865187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/194084465,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:18.048197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/194217230,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:18.185514+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/193560936,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:18.246302+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194101854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:20.000952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/194230502,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:20.103165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194194285,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:20.746450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/194164210,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:21.777912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/192681194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:22.221667+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193882059,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:22.287121+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/194114768,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:22.398667+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/194231854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:22.600289+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-floresta-bogota/194186894,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:24.655723+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194083846,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:26.725482+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/194206667,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 338.500.000 | $ 360.000.000 | $ 240.000.000 | $ 2.590.000.000 | $ 4.900.000.000 | $ 3.000.000 | $ 1.500.000 | $ 2.650.000.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:27.388220+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-teusaquillo-bogota/194206647,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 338.500.000 | $ 360.000.000 | $ 240.000.000 | $ 2.590.000.000 | $ 4.900.000.000 | $ 3.000.000 | $ 1.500.000 | $ 2.650.000.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:27.532617+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193793027,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:29.029780+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194232835,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 338.500.000 | $ 360.000.000 | $ 240.000.000 | $ 2.590.000.000 | $ 4.900.000.000 | $ 3.000.000 | $ 1.500.000 | $ 2.650.000.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:29.226084+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrios-unidos-bogota/194183557,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 338.500.000 | $ 360.000.000 | $ 240.000.000 | $ 2.590.000.000 | $ 4.900.000.000 | $ 3.000.000 | $ 1.500.000 | $ 2.650.000.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:29.342770+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/194109840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:30.834755+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/194074442,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 338.500.000 | $ 360.000.000 | $ 240.000.000 | $ 2.590.000.000 | $ 4.900.000.000 | $ 3.000.000 | $ 1.500.000 | $ 2.650.000.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:31.817733+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-kennedy-central-bogota/193886120,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.000.000 | $ 5.400.000 | $ 490.000.000 | $ 3.400.000 | $ 3.200.000 | $ 3.650.000.000 | $ 1.550.000 | $ 7.000.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 715.440.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-10 15:42:32.519355+00:00
