url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.144616+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.309126+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.424148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.480603+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.505560+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.524527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193316962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.593144+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:04.605783+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.108976+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.145172+00:00
