url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:17.849493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:24.251937+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:24.313434+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:24.329662+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:24.337467+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:24.967482+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.043632+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.141237+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-portales-del-norte-bogota/193690697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.149742+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.192179+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.220701+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.264903+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.270377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.892990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:25.922314+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.019799+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.256926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.305206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193696588,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.338622+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.344327+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.354364+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.870032+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:26.954020+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.162196+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.178714+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.191988+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.202001+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.223485+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193634662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.639623+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.817188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:27.911373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:28.061275+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:28.132255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:28.144812+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 740.000.000 | $ 485.000.000 | $ 540.000.000 | $ 3.200.000 | $ 420.000.000 | $ 750.000.000 | $ 1.250.000.000 | $ 515.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 00:36:28.156957+00:00
