url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:01.836761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194075195,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:04.050678+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194191872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:04.217098+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-niza-bogota/194254306,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:04.257805+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-perdomo-alto-bogota/194200645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:04.354806+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-porciuncula-bogota/194211326,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.159197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194254062,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.215585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193862661,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.233362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-caobos-salazar-bogota/194227003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.258011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194238310,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.311092+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193474057,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.455410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194030618,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.474549+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194097317,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.550504+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-franco-bogota/194057800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:05.569867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/194239052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:06.345716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194193159,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:06.671999+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:06.783717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/194169136,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:06.801117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194253413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:06.855346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194159937,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:07.302283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/194158020,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.220.000.000 | $ 690.000.000 | $ 266.750.000 | $ 505.000.000 | $ 600.000.000 | $ 1.237.100 | $ 1.599.000.000 | $ 5.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 237.013.000 | Desde $ 262.635.000 | Desde $ 270.623.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-15 03:00:07.321040+00:00
