url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-prado-veraniego-bogota/193573486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:50.939424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.003103+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.024626+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.134325+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.185891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.707604+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.714934+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.772503+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.854096+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.945089+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:56.991664+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.025461+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.121170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.536522+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.582571+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/193593645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.600731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.801616+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.836804+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cerros-de-suba-bogota/193604763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.850081+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.876430+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:57.912023+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.418054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.477308+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.504061+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.531431+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.719032+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.727084+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.791886+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:58.836013+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.281253+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.288417+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cataluna-bogota/193480645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.344577+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.434994+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.490366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.535079+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193586827,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.609664+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:20:59.616465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:21:00.105141+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:21:00.199408+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:21:00.207187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:21:00.214604+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 9.500.000 | $ 11.500.000 | $ 260.000.000 | $ 165.000.000 | $ 7.500.000 | $ 530.000.000 | $ 5.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 00:21:00.392440+00:00
