url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/194087009,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:01.985891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-salazar-gomez-bogota/193911668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:03.411361+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-redil-bogota/193949609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:03.426207+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tabora-bogota/193998831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:03.545662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-conejera-bogota/193904658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:03.669521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estrada-bogota/194086150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:03.963286+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-cedros-bogota/194013144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.130236+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-puente-largo-bogota/194049207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.161551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193758807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.180090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194085291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.206580+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194045901,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.367985+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194085860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.484243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estrada-bogota/194020035,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.607149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belen-bogota/194038850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:04.753926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/194074713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.080405+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-jazmin-bogota/194045814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.121760+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/194055544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.178407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-isabel-bogota/194053931,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.212570+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194083846,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.278370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alamos-bogota/194074955,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.376821+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194050779,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 5.500.000 | $ 516.000.000 | $ 13.000.000 | $ 4.000.000.000 | $ 1.600.000.000 | $ 105.000.000 | $ 2.800.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 12:51:05.566750+00:00
