url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:46.385092+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:50.183658+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:50.453050+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:50.462640+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:50.473904+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:50.585559+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:50.963168+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.010164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.291650+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.314449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.363043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193706766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.372599+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.389412+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:51.425092+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:52.094896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:52.139578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:52.169585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.900.000 | $ 1.100.000 | $ 3.700.000 | $ 620.000.000 | $ 2.200.000 | $ 285.000.000 | $ 2.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 06:44:52.176676+00:00
