url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/194027787,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:16.401823+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-antonio-norte-bogota/194045081,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:17.890560+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-palermo-bogota/193885425,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:17.944622+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/194097252,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.040173+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/193586559,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.130424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lindaraja-bogota/193754421,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.167256+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/10584685,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.919102+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194045901,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.938435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-veraniego-bogota/192179881,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.952791+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-nieves-bogota/193108817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.970941+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quirigua-i-bogota/194056241,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:18.987843+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/194086621,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:19.003398+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193997278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:19.124488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192595422,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:19.211598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/10798200,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.074247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193841561,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.112885+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-galerias-bogota/194044542,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.148027+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/10798297,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.170668+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193883733,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.363136+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193967883,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.400288+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.415344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194096725,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 839.000.000 | $ 184.000.000 | $ 1.800.000.000 | $ 850.000.000 | $ 9.500.000 | $ 30.000.000 | $ 800.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 01:15:20.535857+00:00
