url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:52.649383+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:52.928646+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:17:52.948057+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:18:10.108912+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:16.832583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193316962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:17.705722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:17.801166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193410375,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:17.816499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:17.976781+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-nueva-autopista-bogota/191610334,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:17.987278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193407588,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:18.015644+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:18.025880+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:18.033845+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:18.897656+00:00
