url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/194050428,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:53.638731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194012637,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:55.089792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194041068,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:55.103873+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:55.118037+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:55.461800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193906816,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:55.790170+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/194056238,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.021307+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alamos-bogota/194068331,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.150087+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maria-cristina-bogota/194037375,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.418200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.461543+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.488055+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.508705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193862778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.627881+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:56.745910+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.138922+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.400271+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.418468+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.435840+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.488578+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.537664+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.554131+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 870.000 | $ 329.000.000 | $ 12.000.000 | $ 780.000.000 | $ 1.600.000 | $ 1.711.132 | $ 7.000.000 | $ 1.700.000 | Desde $ 298.500.000 | Desde $ 485.070.000 | Desde $ 766.100.000 | Desde $ 425.412.000 | Desde $ 356.793.206 | Desde $ 670.000.000 | Desde $ 276.500.000 | Desde $ 260.400.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-04 01:59:57.676130+00:00
