url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.301431+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.502916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.516116+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.627835+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193841714,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.644621+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.651480+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-ricaurte-bogota/193856224,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.657985+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:40.665234+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:41.397646+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193916657,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:41.426608+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:41.433955+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:41.440968+00:00
