url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-jazmin-bogota/194045814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:23:59.415996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/194074713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.019951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/194074604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.043030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/194074766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.061895+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/194055544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.078849+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes-bogota/194084138,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.146362+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194083846,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.262669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alamos-bogota/194074955,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.399005+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-isabel-bogota/194053931,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:00.435360+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-americas-bogota/194083992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 399.000.000 | $ 7.000.000 | $ 270.000.000 | $ 498.000.000 | $ 830.000.000 | $ 225.900.000 | $ 290.000.000 | $ 370.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 02:24:01.156155+00:00
